Affiliation No.,Company,Last Name,Address,State,Phone,Email,Website,Affiliated upto,Type of School,Description
1930722,Vallaba Vidyalaya,Principal Mrs.J. Mary Lydia,"Thiruvilanpatti, Alagarkovil Main Road, Arumbanur (P.O) ,625104",Tamil Nadu,",919626511011",info@vallabavidyalaya.in,http://www.vallabavidyalaya.in,3/31/2021,Secondary School,1930722 Affiliation No Secondary School
1930256,Vanaprastha International School,Principal Cherian Puthenpura,"Vanaprastha International School, Mugulappalli ,635105",Tamil Nadu,"0 ,9442569964",psibi@yahoo.com,www.vanaprastha.in,3/31/2018,Secondary School,1930256 Affiliation No Secondary School
1930186,Vani Vidyalaya,Principal Sujatha,"No 12 Vembuliamman Koil Street West K K Nagar Chennai Tamil Nadu ,600078",Tamil Nadu,"044 ,23641555",sujathaksreddy@gmail.com,www.vanividyalaya.edu.in,3/31/2021,Senior Secondary,1930186 Affiliation No Senior Secondary
1930750,Vani Vidyalaya Cbse School,Principal Mrs. S.Mythili Banu,"Bharathi Nagar Extn., Katpadi ,632007",Tamil Nadu,"0416 ,0416-2242241,",vanicbse@gmail.com,www.vanividyalaya.in,3/31/2022,Senior Secondary,1930750 Affiliation No Senior Secondary
1930727,Varadha Vikas Public School,Principal N Senthilkumar,"Varisaipatti, Kelamathur Po, Alathur Tk, Perambalur Dt. ,621713",Tamil Nadu,"4329 ,295225",omsri1998@gmail.com,www.varadhavikas.com,3/31/2020,Secondary School,1930727 Affiliation No Secondary School
1930534,Vav International School,Principal Sheeja P R,"Dhali Road, Elayamuthur Pirivu, Udumalpet -642 126. ,642126",Tamil Nadu,"4252 ,222133",principalvav@gmail.com,www.vavschool.in,3/31/2020,Senior Secondary,1930534 Affiliation No Senior Secondary
1930934,Vcs Hi-Tech International School,Principal Mr. M.Ayyappan,"Aadhivaragapuram Road, Sholinghur ,631102",Tamil Nadu,",04172263999",vcshitechschool@gmail.com,,3/31/2021,Middle Class,1930934 Affiliation No Middle Class
1930838,Vedanta Academy,Principal -,"90, Noombal Main Road,Vanagaram, Chennai Chennai Tamilnadu ,Thiruvallur , 600077 ,600077",Tamil Nadu,"044 ,04426212440",principal@thevedantaacademy.in,http://thevedantaacademy.in,3/31/2021,Secondary School,1930838 Affiliation No Secondary School
1930626,Vedanta Academy,Principal Raju K,"2/142, Unjapalayam, Kuppandampalayam Village, Avinashi ,641654",Tamil Nadu,"91 ,8870000535",VAunj2013@gmail.com,www.vedantaacademy.in,3/31/2023,Secondary School,1930626 Affiliation No Secondary School
1930431,Vedanta Academy,Principal Bhawani Sur,"9/12-C Palanikadu, Chettithotam, Kasthuripalayam(Via), Uthukulli. ,638751",Tamil Nadu,"91 ,9789480665",surbhawani@gmail.com,www.vedantaacademy.in,3/31/2022,Secondary School,1930431 Affiliation No Secondary School
1930400,Vedanta Academy,Principal Veena Rajan S,"Sf.No.342, Bodipalayam (Po), Seerapalayam Village, Madhukkarai (Via) Coimbatore - 641105 ,641105",Tamil Nadu,"0422 ,2610068",veena_0211@yahoo.co.in,www.vedantaacademy.in,3/31/2019,Senior Secondary,1930400 Affiliation No Senior Secondary
1930594,Vedavalli Vidya Mandir,Principal Mrs. Sridevi G,"No.94, Somangalam Main Road, Melathur, Somangalam ,600069",Tamil Nadu,"044 ,04427178153",vedavallividyamandir@gmail.com,www.vedavallividyamandir.com,3/31/2021,Senior Secondary,1930594 Affiliation No Senior Secondary
1930150,Vedavalli Vidyalaya,Principal Nirmala J,"Ngal Post Bagaveli T.K.Thangal Post Walajapet Tamil Nadu ,632513",Tamil Nadu,"4172 ,231860",vvwalaja@vedavallividyalaya.org,www.vedavallividyalaya.org,3/31/2020,Senior Secondary,1930150 Affiliation No Senior Secondary
1930246,Vedavalli Vidyalaya,Principal Banu N,"Vedavalli Vidyalaya Vanapadi Road Thirumalai Nagar Ranipet ,632403",Tamil Nadu,"4172 ,246013",vedvidsss2@gmail.com,www.vedavallividylaya.org,3/31/2020,Senior Secondary,1930246 Affiliation No Senior Secondary
1930456,Vedic Vidyashram School,Principal Soma Sundari,"No. 452/1A, Madurai Road, Chatramputhukulam Village, Thanchanallur, Tirunelveli District. ,627358",Tamil Nadu,"0462 ,2325101",princivedicvidyashram@gmail.com,www.vedicvidyashram.com,3/31/2019,Senior Secondary,1930456 Affiliation No Senior Secondary
1930591,Vee Gee Vikas Public School,Principal Mrs. S.Ushakumari,"Nh7, Mallur ,636203",Tamil Nadu,"0427 ,04272423003",veegeevikas@gmail.com,www.veegeevikas.com,3/31/2021,Senior Secondary,1930591 Affiliation No Senior Secondary
1930449,Vel International Public School,Principal Bharathi S,"581/1-B, K.N.G Pudur Road Kanuvai Post Coimbatore 641108 Tamilnadu ,641108",Tamil Nadu,"0422 ,2400949",principal.vel@gmail.com,www.velinternational.com,3/31/2020,Secondary School,1930449 Affiliation No Secondary School
1930167,Vel'S Vidyashram,Principal Ramya Ramanan,"Po Vaithailingam Road Pallavaram Chennai Tamil Nadu ,600117",Tamil Nadu,"044 ,22662510",ramyaramanan_vels@yahoo.co.in,www.velsvidyashram.com,3/31/2024,Senior Secondary,1930167 Affiliation No Senior Secondary
1930344,Velalar Vidyalayaa,Principal A V Bhuvaneswari,"Villarasampatti Village, Maruthi Nagar, Thindal, Erode, Tn ,638012",Tamil Nadu,"0424 ,2244405",bhuvanasubi@yahoo.com,www.velalarvidyalayaacbse.net,3/31/2023,Senior Secondary,1930344 Affiliation No Senior Secondary
1930831,Velammal Bodhi Campus,Principal Mr.Malige Vijaya Bhaskar,"A.V. Garden, Jayapriya Nagar,Manapakkam Main Road, Kolapakkam ,600128",Tamil Nadu,",04432567777",info@velammalbodhicampus.com,http://www.velammalbodhicampus.com,3/31/2020,Secondary School,1930831 Affiliation No Secondary School
1930906,Velammal Bodhi Campus,Principal Mr. V Jebastine Robert Clive,"Sf No.223/1B, 224/8A, Karups Nagar, Saraboji College (Po) ,613005",Tamil Nadu,",04362242777",velammalbodhicampustanjore@gmail.com,http://www.velammalbodhicampus.com/index.php/campu,3/31/2022,Secondary School,1930906 Affiliation No Secondary School
1930923,Velammal Bodhi Campus,Principal Mrs. Preethi Ramkumar,"Ezhil Nagar, Periya Allapuram, Thorapadi Post, Vellore-632002. ,632002",Tamil Nadu,",04162217777",velammalbodhicampusvellore@gmail.com,http://www.velammalbodhicampus.com,3/31/2022,Secondary School,1930923 Affiliation No Secondary School
1930561,Velammal Residential School,Principal Mr.L.Son Robin,"Ladanendal, Thiruppuvanam Taluk, Sivagangai District ,630611",Tamil Nadu,"4574 ,04574 - 264364,",velammalvrs@yahoo.com,www.velammalresidentialschool.com,3/31/2021,Senior Secondary,1930561 Affiliation No Senior Secondary
1930634,Velammal Vidhyashram,Principal Mrs.M Baby Mangala,"Vandalur Kelambakkam Road, Mambakkam, Chennai ,600127",Tamil Nadu,"044 ,044-27479006,",vvm.aff@velammalvidhyashram.edu.in,www.mambakkam.velammalvidhyashram.edu.in,3/31/2021,Senior Secondary,1930634 Affiliation No Senior Secondary
1930721,Velammal Vidhyashram,Principal Mr. A. Justin Thiraviam,"Velammal Vidhyashram, Salamangalam Village, Padappai, Sriperumbudur Taluk, Kancheepura District - 601301 ,601301",Tamil Nadu,"91 ,044-27174552",vvp.info@velammalvidhyashram.edu.in,http://www.padappai.velammalvidhyashram.edu.in/,3/31/2022,Senior Secondary,1930721 Affiliation No Senior Secondary
1930736,Velammal Vidhyashram,Principal Mrs.Bhuvaneshwari.S,"No:17,Venkateshwara Nagar, Ambattur, Chennai - 600053 ,600053",Tamil Nadu,"0542 ,044-26582813",vva.aff@velammalvidhyashram.edu.in,http://www.ambattur.velammalvidhyashram.edu.in/,3/31/2020,Secondary School,1930736 Affiliation No Secondary School
1930296,Velammal Vidhyashram,Principal Dr Hg Jeyaharish,"Velammal Nagar, Ambattur-Redhills Road, Surapet, ,600066",Tamil Nadu,"044 ,26591840",spbgn@velammalvidhyashram.edu.in,www.velammalvidhyashram.edu.in,3/31/2022,Senior Secondary,1930296 Affiliation No Senior Secondary
1930820,Velammal Vidyalaya,Principal Mr.Prabhu M,"""Velammal Vidyalaya Velammal Avenue, Seemathamman Nagar, Alapakkam, Maduravoyal, Chennai - 95"" ,600095",Tamil Nadu,",04432533112",info@vvalapakkam.com,http://www.velammalnexus.in,3/31/2020,Secondary School,1930820 Affiliation No Secondary School
1930285,Velammal Vidyalaya,Principal Sakthivel Murugan,"Velammal Village Madurai-Tuticin Highways, Anuppanadi, Madurai-625009 ,625009",Tamil Nadu,"0452 ,2698941",principalvv09@gmail.com,www.velammalvidyalayamadurai.com,3/31/2022,Senior Secondary,1930285 Affiliation No Senior Secondary
1930751,Velammal Vidyalaya,Principal Mrs. Selvanayagi V,"Velammal Vidyalaya Velammal Avenue, Koladi Road, Paruthipattu, Avadi, Dist. Thiruvallur, Tamil Nadu-600 071 ,600071",Tamil Nadu,"044 ,9566021992",info@velammalvidyalayaavadi.in,www.velammalnexus.com,3/31/2022,Senior Secondary,1930751 Affiliation No Senior Secondary
1930541,Velammal Vidyalaya,Principal Jasminshanthi V,"Velammal Nagar, Madurai Rameshwaram High Road, Viraganoor, Madurai ,625009",Tamil Nadu,"0452 ,2465011",principal@velammalvidyalayaviraganoor.com,http://www.velammaltrust.com,3/31/2022,Senior Secondary,1930541 Affiliation No Senior Secondary
1930815,Velammal Vidyalaya (Annexure),Principal Mrs.Meera S,"""Velammal Vidyalaya(Annexure) Mel Ayanbambakkam Road Mel Ayanambakkam ,600095",Tamil Nadu,",04432533112",info@vvannex.com,http://www.velammalnexus.in,3/31/2020,Secondary School,1930815 Affiliation No Secondary School
1930302,"Velammal Vidyalaya, Theni",Principal Selvi S,"Penny Cuic Gardens Muthuthevanpatti Theni - Kumuli Highway, Theni - 625531 ,625531",Tamil Nadu,"4546 ,264217",principalvvt2016@gmail.com,www.velammalschoolstheni.com,3/31/2022,Senior Secondary,1930302 Affiliation No Senior Secondary
1930840,Velankanni Public School,Principal ,",600118",Tamil Nadu,",04425545802",sjesr10@gmail.com,http://www.velankannipublicschool.org,3/31/2021,Secondary School,1930840 Affiliation No Secondary School
1930589,Vels Public School,Principal Minisaji,"Vels Nagar Vadakkupur, Sankarankoil ,627756",Tamil Nadu,"4636 ,200300",velsprincipal123@gmail.com,www.velspublicschool.com,3/31/2020,Senior Secondary,1930589 Affiliation No Senior Secondary
1930891,Vels Vidhyalaya,Principal Mrs. N.E Ananda Merlin,"Rajeswari Gardens, Tenkasi Main Road, Mannarkoil, Ambasamudram 627413 ,627413",Tamil Nadu,",04634293333",murugan.veeravel@gmail.com,http://www.velsvidhyalaya.com,3/31/2021,Secondary School,1930891 Affiliation No Secondary School
1930892,Vels Vidhyalaya,Principal Mr. Savio Louis,"Velammal Square, Muthuramalingam Gardens, Saai City, Pasuvanthanai Road,Pandavar Mangalam, Kovilpatti ,628502",Tamil Nadu,",04632231333",vvkovilpatti@gmail.com,http://www.velsvidhyalaya.com,3/31/2021,Secondary School,1930892 Affiliation No Secondary School
1930965,Vels Vidhyalaya,Principal Mrs. Rajarajeswari,"Velammal Square, Muthuramalingam Gardens, Tenkasi-Thirumalaikoil Mainroad, Elathur, Sencottai - 627803 ,627803",Tamil Nadu,",8608973333",velsvidhyalaya.tenkasi@gmail.com,http://www.velsvidhyalaya.com,3/31/2022,Secondary School,1930965 Affiliation No Secondary School
1930952,Vels Vidyashram,Principal Mrs. Jayshree Kiran,"Adjacent To Shri Venkateswara Dental College,Old Mahabalipuram Road,Thalambur,Chennai-600130 ,600130",Tamil Nadu,"542 ,7401657975",velsvidyashram.thalambur@gmail.com,,3/31/2022,Senior Secondary,1930952 Affiliation No Senior Secondary
1930980,Venus Global Campus School,Principal Mrs. Suganya Sivamani,"A.P.Nagar, Erode Main Road, Punnamchathram Karur - 639 136 ,639136",Tamil Nadu,",7358878818",venusglobalcampus@gmail.com,http://www.venusglobalcampus.com,3/31/2022,Secondary School,1930980 Affiliation No Secondary School
1931028,Vethaloga Vidhyalaya,Principal Mr. T.Manoj Babu,"250/2A, 250/3C, Akkiyampatti Village, Sendamangalam (T.K) Namakkal Dist - 637409 ,637409",Tamil Nadu,",04286270414",vethalogacbse@gmail.com,,3/31/2022,Secondary School,1931028 Affiliation No Secondary School
1930599,Vetri Vikaas Public School,Principal Sudharshana J,"Namakkal Road, Rasipurm. ,637408",Tamil Nadu,"4287 ,225926",public@vetrivikaas.org,http://vetrivikaas.org,3/31/2020,Senior Secondary,1930599 Affiliation No Senior Secondary
1930911,Veveaham Prime Academy,Principal Mrs. Kohila R,"S.F.No.63, 75/1D2 Uthuppalayam Village, Thirumalaipalayam Pirivu, Dhalavaipattinam Panchayat & Post, Tirupur District ,638672",Tamil Nadu,",04258220222",powerprime1@gmail.com,,3/31/2021,Secondary School,1930911 Affiliation No Secondary School
1930935,Vgn Chinmaya Vidyalaya,Principal Mrs. R.Pratheepa,"Vgn Chinmaya Vidyalaya, Sekkadu Main Road, Sekkadu. ,600071",Tamil Nadu,",04465644477",cvavadi@gmail.com,,3/31/2021,Secondary School,1930935 Affiliation No Secondary School
1930794,Victory Public School (Cbse),Principal Miss T.Rejilin Persila,"Mylode , Alencode P.O, Kanyakumari District , 629802 ,629802",Tamil Nadu,"0465 ,04651222163,222164",victorycbse@gmail.com,www.victorypublicschool.org,3/31/2022,Senior Secondary,1930794 Affiliation No Senior Secondary
1930404,Vidhya Niketan Public School,Principal Brindha Padmanabhan,"21/17-18, Puliakulam Road, Coimbate ,641045",Tamil Nadu,"0422 ,2223466",brindhapadma@gmail.com,www.vidhyaniketancbse.in,3/31/2022,Senior Secondary,1930404 Affiliation No Senior Secondary
1931062,Vidhya Peetham I-School,Principal Mrs. P.Kalaiselvi,"P.Mannarpalayam, M.Palapatti, ,636008",Tamil Nadu,",9362456780",vidhyapeethamschool@gmail.com,,3/31/2021,Secondary School,1931062 Affiliation No Secondary School
1930244,Vidhya Sagar Global School,Principal G Pugalenthi,"G S T Road ,603111",Tamil Nadu,"044 ,27433959",vsgsprincipal@vswc.in,www.vsglobalschool.in,3/31/2022,Senior Secondary,1930244 Affiliation No Senior Secondary
1930341,Vidhya Sagar International Public School,Principal Sasireka B,"Neriperichal Village ,641666",Tamil Nadu,"0421 ,2374050",sasirekabalasubramaniam@gmail.com,www.vidhyasagarips@gmail.com,3/31/2020,Senior Secondary,1930341 Affiliation No Senior Secondary
1930446,Vidhyalakshmi School,Principal Mr. Selvaraj Kumar R,"Katpadi - Gudiyatham Road, Keelpudur Village, Chennangkuppam Post, Katpadi Taluk, Vellore District ,632209",Tamil Nadu,"0417 ,04171-245540,245247,",vidhyalakshmicbseschool@gmail.com,www.vidhyalakshmi.edu.in,3/31/2021,Senior Secondary,1930446 Affiliation No Senior Secondary
1930645,Vidhyo Amrithas Public School,Principal Gunaselvi V,"3/125, Nagiampatti,Gangavalli Tk.,Salem Dist., ,636113",Tamil Nadu,"4282 ,226878",gunaselvi1983@gmail.com,www.vidhyoamrithas.com,3/31/2020,Secondary School,1930645 Affiliation No Secondary School
1930273,Vidya Mandir Estancia,Principal Maheshwari Natarajan,"Estancia Integrated Township, Nh 45, Gst Road, Vallanchery, ,603202",Tamil Nadu,"044 ,27450102",manawari@gmail.com,www.vidyamandirestancia.com,3/31/2021,Senior Secondary,1930273 Affiliation No Senior Secondary
1930347,Vidya Mandir School,Principal Sharmila,"Thamaraikulam Sendurai Road ,621705",Tamil Nadu,"4329 ,226444",principalvmsary@gmail.com,www.vidyamandirary.edu.in,3/31/2020,Senior Secondary,1930347 Affiliation No Senior Secondary
1930024,Vidya Mandir Sr Sec School,Principal Shoba Raman,"124 Royapetah High Road Mylapore Chennai Tamil Nadu ,600004",Tamil Nadu,"44 ,4424981078",shoba12@gmail.com,vidya-mandir.edu.in,3/31/2024,Senior Secondary,1930024 Affiliation No Senior Secondary
1930115,Vidya Peetam,Principal Thavasi Mony T,"Krishnavaram Karikkal Post Sholinghur Vellore Dist. Tamil Nadu ,631102",Tamil Nadu,"4172 ,262248",tmthavasimoni@gmail.com,www.vidyapeetam.ac.in,3/31/2023,Senior Secondary,1930115 Affiliation No Senior Secondary
1930970,Vidya Vanam ( A Unit Of Bhuvana Foundation),Principal Mrs. Prema Rangachary,"Thoovaipathy Road, Anaikatti ,641108",Tamil Nadu,"1274 ,8940134301",rangacharyprema@gmail.com,http://www.vidyavanam.org,3/31/2022,Senior Secondary,1930970 Affiliation No Senior Secondary
1930612,Vidyaa Vikas International School,Principal Annapoorni Balan,"Old Gandarvakottai,Gandarvakottai(Tk)&(Po),Pudukkottai(Dt) ,613301",Tamil Nadu,"0432 ,2275779",annapoornibalan@yahoo.com,www.vidyaavikascbse.ac.in,3/31/2020,Senior Secondary,1930612 Affiliation No Senior Secondary
1930477,Vidyaa Vikas International School,Principal Sasi Raj Kumar R,"1/123, Chikkarampalayam, Karamadai Post, Mettupalayam Taluk, Coimbatore District ,641104",Tamil Nadu,"4254 ,271993",sujathaperumal@yahoo.com,vvinscbe.ac.in,3/31/2020,Senior Secondary,1930477 Affiliation No Senior Secondary
1930388,Vidyaa Vikas International School,Principal Nithya K,"Varagurampatti Village, Tiruchengode Tk, Namakkal Distt, Tamilnadu - 637214 ,637214",Tamil Nadu,"4288 ,281699",vviscbse@gmail.com,www.vvinstcd.ac.in,3/31/2020,Senior Secondary,1930388 Affiliation No Senior Secondary
1930304,Vignesh International School,Principal Latha S,"Melputhiyandal, Tiruvannamalai ,606603",Tamil Nadu,"4175 ,294444",lathaamurali.s@gmail.com,www.vigneshinternationalschool.edu.in,3/31/2023,Senior Secondary,1930304 Affiliation No Senior Secondary
1930616,Vijay Vikas International School,Principal Francis Madalaimuthu,"Kambuliampatti (Po), Near Vijayamangalam Perundurai Taluk Erode Tn ,638056",Tamil Nadu,"0429 ,243103",francisfms@yahoo.in,vvisschool.in,3/31/2020,Senior Secondary,1930616 Affiliation No Senior Secondary
1930597,Vijaya Vidhyalaya School,Principal Ananthi Felcita A,"19 L&T Bye Pass Road, Ondipudur, Coimbatore, Coimbatore ,641016",Tamil Nadu,"0422 ,6061213",er.ezhil267@gmail.com,www.vijayavidhyalayainstitutions.com,3/31/2023,Secondary School,1930597 Affiliation No Secondary School
1930050,Vijayantha Sr Sec School,Principal Gunavathi Esther,"H V F Estate Avadi Chennai Tamil Nadu ,600054",Tamil Nadu,"044 ,26383668",gunajune03@gmail.com,vijayantaseniorsecondaryschool.com,3/31/2022,Secondary School,1930050 Affiliation No Secondary School
1930839,Vins School Of Excellence,Principal ,",629807",Tamil Nadu,",04651231530",vinscbse@gmail.com,http://www.vinscbse.com,3/31/2021,Secondary School,1930839 Affiliation No Secondary School
1930824,Virutcham International Public School,Principal Mrs. M.Prasanna,"Arani Road Road Cheyyar ,604407",Tamil Nadu,"91 ,04182224333",virutchamschool@gmail.com,www.virutchamschool.com,3/31/2022,Senior Secondary,1930824 Affiliation No Senior Secondary
1930902,Visakan School,Principal Mrs.Manjula P,"S-421, Alagusundaram Nagar, Pykkara ,625003",Tamil Nadu,"1262 ,04522693886",visakanschool@gmail.com,http://www.visakanschool.com,3/31/2021,Secondary School,1930902 Affiliation No Secondary School
1930326,Vishwa Sishya Vidyodaya School,Principal Shrikumari R Nair,"Puliampatti(Po), Palladam Road, Pollachi ,642002",Tamil Nadu,"0 ,8056581111",shrikumari1959@gmail.com,www.vsvidyodaya.com,3/31/2023,Senior Secondary,1930326 Affiliation No Senior Secondary
1930821,Vivegaa School,Principal G Kumar,"88/2A3,2A4,2B,3B, Chinneripalayam,Karukkampalayam (Po), Avinashi(Tk),Tirupur(Dt). ,641654",Tamil Nadu,"4296 ,274515",vivegaaschoolavi12@gmail.com,www.vivegaaschool.org,3/31/2020,Middle Class,1930821 Affiliation No Middle Class
1930893,Vivegaa School,Principal Mr. K.S.Sivaprakash,"S.F.No.88/2A3,2A4,2B,3B Chinneripalayam, Karukkampalayam Post, Avinashi Tk., Tirupur Dt., 641654 ,641654",Tamil Nadu,",04296274515",vivegaaschoolavi12@gmail.com,http://www.vivegaaschool.org,3/31/2021,Secondary School,1930893 Affiliation No Secondary School
1930479,Vivek Vidya Mandir,Principal Suthakar P,"Solavampalayam Post, Kinathukadavu, Coimbatore Dist.,Tamilnadu. ,642109",Tamil Nadu,"4259 ,241425",principalvivekvidyamandircbse@gmail.com,www.vivekvidyamandir.edu.in,3/31/2021,Secondary School,1930479 Affiliation No Secondary School
